label,text
"C07AG02, Carvedilol",Carvedilol EG
"C07AG02, Carvedilol",Carvedilol Sandoz
"C07AG02, Carvedilol",Carvedilol Teva
"C07AG02, Carvedilol",Kredex
"J02AX04, Caspofungin",Cancidas
"J02AX04, Caspofungin",Caspofungine Viatris
"J01DB05, Cefadroxil",Cefadroxil Sandoz
"J01DB04, Cefazolin",Cefazoline Sandoz
"J01DB04, Cefazolin",Cefazoline Viatris
"J01DE01, Cefepime",Cefepim Fresenius Kabi
"J01DD01, Cefotaxime",Claforan
"J01DI02, Ceftarolinefosamil",Zinforo
"J01DD52, Ceftazidime,combinations",Zavicefta
"J01DD02, Ceftazidime",Ceftazidim Fresenius Kabi
"J01DD02, Ceftazidime",Ceftazidim Viatris
"J01DD02, Ceftazidime",Glazidim
"J01DD04, Ceftriaxone",Ceftriaxone Fresenius Kabi
"J01DD04, Ceftriaxone",Rocephine
"J01DC02, Cefuroxime",Cefuroxim Fresenius Kabi
"J01DC02, Cefuroxime",Zinacef
"J01DC02, Cefuroxime",Zinnat
"J01DC02, Cefuroxime",Cefuroxime EG
"J01DC02, Cefuroxime",Cefuroxim Sandoz
"M01AH01, Celecoxib",Celebrex
"M01AH01, Celecoxib",Celecoxib AB
"M01AH01, Celecoxib",Celecoxib EG
"M01AH01, Celecoxib",Celecoxib Krka
"M01AH01, Celecoxib",Celecoxib Sandoz
"M01AH01, Celecoxib",Celecoxib Teva
"L01XE28, Ceritinib",Zykadia
"L04AB05, Certolizumabpegol",Cimzia
"D08AC52, Chlorhexidine,combinations",Hospaq
"D08AC52, Chlorhexidine,combinations",Cetavlex
"H01CC02, Cetrorelix",Cetrotide
"L01XC06, Cetuximab",Erbitux
"D11AX21, Brimonidine",Kamillosan
"L01AA02, Chlorambucil",Leukeran
"N02BE51, Paracetamol,combinationsexcludingpsycholeptics",Rhinofebryl
"A01AB03, Chlorhexidine",Corsodyl
"D08AC02, Chlorhexidine",Cedium Chlorhexidine
"D08AC02, Chlorhexidine",Hibidil
"D08AC02, Chlorhexidine",Hibiscrub
"R02AA05, Chlorhexidine",Medica
"R02AA05, Chlorhexidine",Buccoverso
"R02AA05, Chlorhexidine",Golaseptine-Lidocaine
"R02AA05, Chlorhexidine",Pixidin
"N01BA04, Chloroprocaine",Ampres
"C03BA04, Chlortalidone",Hygroton
"D08AE05, Chloroxylenol",Dettolmedical Chloroxylenol
"G03GA08, Choriogonadotropinalfa",Ovitrelle
"D01AE14, Ciclopirox",Myconail
"D01AE14, Ciclopirox",Mycosten
"L04AD01, Ciclosporin",Sandimmun
"L04AD01, Ciclosporin",Neoral-Sandimmun
"C09BA08, Cilazaprilanddiuretics",Co-Inhibace
"C09AA08, Cilazapril",Inhibace
"G02CX04, Cimicifugaerhizoma",Donnafyta Meno
"H05BX01, Cinacalcet",Mimpara
"C05AA04, Prednisolone",Scheriproct
"N07CA52, Cinnarizinecombinations",Arlevertan
"N07CA02, Cinnarizine",Stugeron
"N07CA02, Cinnarizine",Cinnarizine EG
"C10AB08, Ciprofibrate",Hyperlipen
"J01MA02, Ciprofloxacin",Ciprofloxacine Fresenius Kabi
"J01MA02, Ciprofloxacin",Ciprofloxacine Viatris
"J01MA02, Ciprofloxacin",Ciprofloxacine AB
"J01MA02, Ciprofloxacin",Ciprofloxacine EG
"J01MA02, Ciprofloxacin",Ciprofloxacine Sandoz
"J01MA02, Ciprofloxacin",Ciproxine
"J01MA02, Ciprofloxacin",Ciprofloxacine Teva
"M03AC11, Cisatracurium",Nimbex
"L01XA01, Cisplatin",Cisplatin Accord Healthcare
"L01XA01, Cisplatin",Cisplatine Teva
"N06AB04, Citalopram",Cipramil
"N06AB04, Citalopram",Citalopram EG
"N06AB04, Citalopram",Citalopram-Ratiopharm
"N06AB04, Citalopram",Citalopram Sandoz
"N06AB04, Citalopram",Citalopram Teva
"A06AB58, Sodiumpicosulfate,combinations",CitraFleet
"A06AB58, Sodiumpicosulfate,combinations",Picoprep
"L01BB04, Cladribine",Leustatin
"L01BB04, Cladribine",Litak
"L04AA, Selective immunosuppressants",Mavenclad
"J01FA09, Clarithromycin",Biclar
"J01FA09, Clarithromycin",Clarithromycin Sandoz
"J01FA09, Clarithromycin",Clarithromycine EG
"J01FA09, Clarithromycin",Clarithromycine Sandoz
"J01FA09, Clarithromycin",Clarithromycine Viatris
"J01FA09, Clarithromycin",Clarithromycin Krka
"J01FA09, Clarithromycin",Heliclar
"J01FA09, Clarithromycin",Maclar
"D10AF01, Clindamycin",Zindaclin
"J01FF01, Clindamycin",Clindamycine Fresenius Kabi
"J01FF01, Clindamycin",Dalacin C
"J01FF01, Clindamycin",Clindamycin Sandoz
"J01FF01, Clindamycin",Clindamycine EG
"D10AF51, Clindamycin,combinations",Treclinax
"G01AA10, Clindamycin",Dalacin
"N05BA09, Clobazam",Frisium
"D07AD01, Clobetasol",Dermovate
"D07AD01, Clobetasol",Clarelux
"D07AD01, Clobetasol",Clobex
"L01BB06, Clofarabine",Evoltra
"G03GB02, Clomifene",Clomid
"N06AA04, Clomipramine",Anafranil
"N03AE01, Clonazepam",Rivotril
"C02AC01, Clonidine",Catapressan
"B01AC04, Clopidogrel",Plavix
"B01AC04, Clopidogrel",Clopidogrel EG
"B01AC04, Clopidogrel",Clopidogrel (HCl) Sandoz
"B01AC04, Clopidogrel",Clopidogrel Krka
"B01AC04, Clopidogrel",Clopidogrel Teva
"N05BA05, Potassiumclorazepate",Tranxene
"N05BA05, Potassiumclorazepate",Uni-Tranxene
"N05AH06, Clotiapine",Etumine
"N05BA21, Clotiazepam",Clozan
"G01AF02, Clotrimazole",Canestene Gyn
"N05AH02, Clozapine",Clozapine Sandoz
"J05AR09, Emtricitabine,tenofovirdisoproxil,elvitegravirandcobicistat",Stribild
"M04AC01, Colchicine",Colchicine Opocalcium
"A11CC05, Colecalciferol",D-Cure
"A11CC05, Colecalciferol",Thorens
"A11CC05, Colecalciferol",Fultivit-D3
"C10AC01, Colestyramine",Questran
"J01XB01, Colistin",Colobreathe
"J01XB01, Colistin",Colistineb
"D03BA52, Clostridiopeptidase,combinations",Iruxol Mono
"G03GA09, Corifollitropinalfa",Elonva
"N05CM, Otherhypnoticandsedativedrugs",Aubeline
"L01XE16, Crizotinib",Xalkori
"L01AA01, Cyclophosphamide",Endoxan
"G03HB01, Cyproteroneandestrogen",Daphne
"G03HB01, Cyproteroneandestrogen",Diane
"G03HB01, Cyproteroneandestrogen",Elisaexeltis
"G03HA01, Cyproterone",Androcur
"L01BC01, Cytarabine",Cytosar
"L01BC01, Cytarabine",Cytarabine Accord Healthcare
"B01AE07, Dabigatranetexilate",Pradaxa
"L01XE23, Dabrafenib",Tafinlar
"L01AX04, Dacarbazine",Dacarbazine Medac
"B02BD02, CoagulationfactorVIII",Jivi
"B01AB09, Danaparoid",Orgaran
"A10BD15, Metforminanddapagliflozin",Xigduo
"A10BX09, Dapagliflozin",Forxiga
"G04BX14, Dapoxetine",Priligy
"B03XA02, Darbepoetinalfa",Aranesp
"G04BD10, Darifenacin",Emselex
"J05AR14, Darunavirandcobicistat",Rezolsta
"J05AE10, Darunavir",Prezista
"L01XE06, Dasatinib",Sprycel
"L01DB02, Daunorubicin",Cerubidine
"L01BC08, Decitabine",Dacogen
"B01AX01, Defibrotide",Defitelio
"L02BX02, Degarelix",Firmagon
"N02BG10, Cannabinoids",Sativex
"M05BX04, Denosumab",Xgeva
"M05BX04, Denosumab",Prolia
"G01AC05, Dequalinium",Fluomizin
"G04BD13, Desfesoterodine",Tovedeso
"H01BA02, Desmopressin",Minirin
"H01BA02, Desmopressin",Desmopressine Ferring
"H01BA02, Desmopressin",Desmopressine Teva
"H01BA02, Desmopressin",Nocdurna
"G03AC09, Desogestrel",Cerazette
"G03AC09, Desogestrel",Desirett
"G03AC09, Desogestrel",Desoceane
"G03AC09, Desogestrel",Desogestrel Besins
"G03AC09, Desogestrel",Desopop
"G03AC09, Desogestrel",Lueva
"G03AC09, Desogestrel",Nacrez
"N05CM18, Dexmedetomidine",Dexdor
"N05BA01, Diazepam",Valium
"N05BA01, Diazepam",Diazepam EG
"N05BA01, Diazepam",Diazepam Teva
"N05BA01, Diazepam",Diazetop
"M05BC01, Diboterminalfa",InductOs
"M02AA15, Diclofenac",Flector Tissugel
"M01AB05, Diclofenac",Voltaren
"M01AB55, Diclofenac,combinations",Arthrotec
"M02AA15, Diclofenac",Voltaren Emulgel
"M02AA15, Diclofenac",Diclotopic
"M01AB05, Diclofenac",Cataflam
"M01AB05, Diclofenac",Diclofenac Sandoz
"M01AB05, Diclofenac",Diclofenac EG
"M01AB05, Diclofenac",Motifene
"M01AB05, Diclofenac",Diclofenac Aurobindo
"M02AA15, Diclofenac",Diclofenac Patch EG
"G03DB08, Dienogest",Visannette
"D04AA32, Diphenhydramine",R Calm
"J07AJ52, Pertussis,purifiedantigen,combinationswithtoxoids",Boostrix
"J07CA02, Diphtheria-pertussis-poliomyelitis-tetanus",Boostrix Polio
"J07CA02, Diphtheria-pertussis-poliomyelitis-tetanus",Infanrix-IPV
"J07CA02, Diphtheria-pertussis-poliomyelitis-tetanus",Tetravac
"J07CA01, Diphtheria-poliomyelitis-tetanus",Revaxis
"C01AA05, Digoxin",Lanoxin
"N02AA08, Dihydrocodeine",Paracodine
"C08DB01, Diltiazem",Tildiem
"C08DB01, Diltiazem",Progor
"C08DB01, Diltiazem",Diltiazem EG
"N07XX09, Dimethylfumarate",Tecfidera
"R01AB01, Phenylephrine",Vibrocil
"G02AD02, Dinoprostone",Prepidil
"G02AD02, Dinoprostone",Prostin E2
"G02AD02, Dinoprostone",Propess
"L01XC16, Dinutuximab",Qarziba
"C05CA53, Diosmin,combinations",Daflon
"C01BA03, Disopyramide",Rythmodan
"C01CA07, Dobutamine",Dobutrexviatris
"L01CD02, Docetaxel",Docetaxel Accord
"L01CD02, Docetaxel",Docetaxel Eugia
"L01CD02, Docetaxel",Docetaxel Kabi
"D06BB11, Docosanol",Erazaban
"A06AG10, Docusatesodium,includingcombinations",Laxavit
"A06AG10, Docusatesodium,includingcombinations",Norgalax
"J05AR13, Lamivudine,abacaviranddolutegravir",Triumeq
"J05AX12, Dolutegravir",Tivicay
"N06DA02, Donepezil",Donepezil Sandoz
"N06DA02, Donepezil",Aricept
"N06DA02, Donepezil",Donepezil EG
"N06DA02, Donepezil",Donepezil Krka
"N06DA02, Donepezil",Donepezil Teva
"N06AA16, Dosulepin",Prothiaden
"L01DB01, Doxorubicin",Caelyx
"L01DB01, Doxorubicin",Myocet
"L01DB01, Doxorubicin",Adriblastina
"L01DB01, Doxorubicin",Doxorubicin Accord Healthcare
"L01DB01, Doxorubicin",Doxorubicine Teva
"J01AA02, Doxycycline",Doxycycline EG
"J01AA02, Doxycycline",Doxycycline Sandoz
"J01AA02, Doxycycline",Vibratab
"J01AA02, Doxycycline",Efracea
"N05AD08, Droperidol",Dehydrobenzperidol
"N06AX21, Duloxetine",Yentreve
"N06AX21, Duloxetine",Cymbalta
"N06AX21, Duloxetine",Duloxetine EG
"N06AX21, Duloxetine",Duloxetine Krka
"N06AX21, Duloxetine",Duloxetine Sandoz
"N06AX21, Duloxetine",Duloxetine Teva
"N06AX21, Duloxetine",Duloxetine Viatris
"G04CB02, Dutasteride",Avodart
"G04CB02, Dutasteride",Dutasteride Krka
"G04CB02, Dutasteride",Dutasteride Sandoz
"G04CA52, Tamsulosinanddutasteride",Combodart
"G04CA52, Tamsulosinanddutasteride",Dutasteride / Tamsulosine Teva
"G03DB01, Dydrogesterone",Duphaston
"L03AX, Other immunostimulants",Anticold
"L04AA25, Eculizumab",Soliris
"B01AF, Direct factor Xa inhibitors",Lixiana
"J05AR06, Emtricitabine,tenofovirdisoproxilandefavirenz",Efavirenz / Emtricitabine / Tenofovir disoproxil Krka
"J05AR06, Emtricitabine,tenofovirdisoproxilandefavirenz",Efavirenz / Emtricitabine / Tenofovir disoproxil Mylan
"C01CA26, Ephedrine",Ephedrine HCl Sterop
"D11AX16, Eflornithine",Vaniqa
"B02BD02, CoagulationfactorVIII",Elocta
"B02BD04, CoagulationfactorIX",Alprolix
"N02CC06, Eletriptan",Relert
"A16AB12, Elosulfasealfa",Vimizim
"L01XC23, Elotuzumab",Empliciti
"B02BX05, Eltrombopag",Revolade
"A10BD20, Metforminandempagliflozin",Synjardy
"A10BX12, Empagliflozin",Jardiance
"J05AF09, Emtricitabine",Emtriva
"J05AR08, Emtricitabine,tenofovirdisoproxilandrilpivirine",Eviplera
"J05AR03, Tenofovirdisoproxilandemtricitabine",Emtricitabine / Tenofovir disoproxil Krka
"J05AR03, Tenofovirdisoproxilandemtricitabine",Truvada
"C09BA02, Enalaprilanddiuretics",Co-Enalapril EG
"C09BA02, Enalaprilanddiuretics",Co-Renitec
"C09BB02, Enalaprilandlercanidipine",Enalapril / Lercanidipine Krka
"C09BB02, Enalaprilandlercanidipine",Zanicombo
"C09AA02, Enalapril",Enalapril EG
"C09AA02, Enalapril",Enalapril Sandoz
"C09AA02, Enalapril",Renitec
"B01AB05, Enoxaparin",Clexane
"N04BX02, Entacapone",Comtan
"J05AF10, Entecavir",Baraclude
"C01CA24, Epinephrine",Jext
"C01CA24, Epinephrine",Epipen
"C01CA24, Epinephrine",Adrenaline (Tartrate) Aguettant
"C01CA24, Epinephrine",Adrenaline (Tartrate) Sterop
"L01DB03, Epirubicin",Epirubicine Accord Healthcare
"L01DB03, Epirubicin",Epirubicine Teva
"L01DB03, Epirubicin",Farmorubicine
"L01DB03, Epirubicin",Epirubicin Eugia
"C03DA04, Eplerenone",Inspra
"B03XA01, Erythropoietin",Binocrit
"B03XA01, Erythropoietin",Eprex
"B03XA01, Erythropoietin",NeoRecormon
"B03XA03, Methoxypolyethyleneglycol-epoetinbeta",Mircera
"B01AC09, Epoprostenol",Flolan
"B01AC09, Epoprostenol",Veletri
"C09DA02, Eprosartananddiuretics",Teveten Plus
"C09CA02, Eprosartan",Teveten
"B02BD08, Eptacogalfa(activated)",NovoSeven
"N02CA52, Ergotamine,combinationsexcludingpsycholeptics",Cafergot
"L01XX41, Eribulin",Halaven
"L01XE03, Erlotinib",Erlotinib Sandoz
"J01FA01, Erythromycin",Erythrocine
"D10AF02, Erythromycin",Inderm
"D10AF02, Erythromycin",Erycine
"D10AF52, Erythromycin,combinations",Zineryt
"N06AB10, Escitalopram",Escitalopram AB
"N06AB10, Escitalopram",Escidivule
"N06AB10, Escitalopram",Escitalopram EG
"N06AB10, Escitalopram",Escitalopram Sandoz
"N06AB10, Escitalopram",Escitalopram Teva
"N06AB10, Escitalopram",Escitalopram Viatris
"N06AB10, Escitalopram",Sipralexa
"N01AX14, Esketamine",Vesierra
"C07AB09, Esmolol",Brevibloc
"A02BC05, Esomeprazole",Nexiam
"A02BC05, Esomeprazole",Esomeprazole Teva
"A02BC05, Esomeprazole",Esomeprazole Viatris
"A02BC05, Esomeprazole",Esomeprazole AB
"G03FA15, Dienogestandestrogen",Laclimella
"G03FA15, Dienogestandestrogen",Velbienne
"G03FA17, Drospirenoneandestrogen",Angeliq
"G03FA14, Dydrogesteroneandestrogen",Femoston
"G03CA03, Estradiol",Oestrogel
"G03AA14, Nomegestrolandestradiol",Zoely
"G03FA01, Norethisteroneandestrogen",Activelle
"G03FA01, Norethisteroneandestrogen",Kliogest
"G03CA03, Estradiol",Estrofem
"G03CA03, Estradiol",Zumenon
"G03CA03, Estradiol",Progynova
"G03CA03, Estradiol",Dermestril
"G03CA03, Estradiol",Feminova
"G03CA03, Estradiol",Systen
"G03FB09, Levonorgestrelandestrogen",Feminova Plus
"G03CA03, Estradiol",Lenzetto
"G03CA03, Estradiol",Vagifem
"G03CC06, Estriol",Gynoflor
"G03CA04, Estriol",Aacifemine
"G03CA04, Estriol",Blissel
"B02BX01, Etamsylate",Dicynone
"L04AB01, Etanercept",Enbrel
"L04AB01, Etanercept",Benepali
"H05BX04, Etelcalcetide",Parsabiv
"J04AK02, Ethambutol",Myambutol
"D08AX53, Propanol,combinations",Softa-Man
"G03AA15, Chlormadinoneandethinylestradiol",Bellina
"G03AA15, Chlormadinoneandethinylestradiol",Helen
"G03AA09, Desogestrelandethinylestradiol",Desolina 20
"G03AA09, Desogestrelandethinylestradiol",Desorelle 20
"G03AA09, Desogestrelandethinylestradiol",Mercilon
"G03AA09, Desogestrelandethinylestradiol",Lumivela Continu 20
"G03AA09, Desogestrelandethinylestradiol",Desolina 30
"G03AA09, Desogestrelandethinylestradiol",Desorelle 30
"G03AA09, Desogestrelandethinylestradiol",Marvelon
"G03AA09, Desogestrelandethinylestradiol",Lumivela Continu 30
"G03AB05, Desogestrelandethinylestradiol",Gracial
"G03AA16, Dienogestandethinylestradiol",Dienobel
"G03AA16, Dienogestandethinylestradiol",Louise
"G03AA16, Dienogestandethinylestradiol",Oedien
"G03AA16, Dienogestandethinylestradiol",Serisima Continu
"G03AA12, Drospirenoneandethinylestradiol",Annaïs 20
"G03AA12, Drospirenoneandethinylestradiol",Dorinelletheramex
"G03AA12, Drospirenoneandethinylestradiol",Drosana 20
"G03AA12, Drospirenoneandethinylestradiol",Drospibel
"G03AA12, Drospirenoneandethinylestradiol",Margotexeltis 20
"G03AA12, Drospirenoneandethinylestradiol",Perynella
"G03AA12, Drospirenoneandethinylestradiol",Yasminelle
"G03AA12, Drospirenoneandethinylestradiol",Annaïs Continu
"G03AA12, Drospirenoneandethinylestradiol",Bradley
"G03AA12, Drospirenoneandethinylestradiol",Daylette
"G03AA12, Drospirenoneandethinylestradiol",Droseffik
"G03AA12, Drospirenoneandethinylestradiol",Marliesexeltis
"G03AA12, Drospirenoneandethinylestradiol",Yadere
"G03AA12, Drospirenoneandethinylestradiol",Yaz
"G03AA12, Drospirenoneandethinylestradiol",Annaïs 30
"G03AA12, Drospirenoneandethinylestradiol",Armunia 30
"G03AA12, Drospirenoneandethinylestradiol",Dorintheramex
"G03AA12, Drospirenoneandethinylestradiol",Drosana 30
"G03AA12, Drospirenoneandethinylestradiol",Margotexeltis 30
"G03AA12, Drospirenoneandethinylestradiol",Yasmin
"G02BB01, Vaginalringwithprogestogenandestrogen",Circlet
"G02BB01, Vaginalringwithprogestogenandestrogen",IzzyRing
"G02BB01, Vaginalringwithprogestogenandestrogen",Myloop
"G02BB01, Vaginalringwithprogestogenandestrogen",Nuvaring
"G02BB01, Vaginalringwithprogestogenandestrogen",Ringafema
"G03AA10, Gestodeneandethinylestradiol",Mirelle
"G03AA10, Gestodeneandethinylestradiol",Harmonet
"G03AA10, Gestodeneandethinylestradiol",Lindynette 20
"G03AA10, Gestodeneandethinylestradiol",Meliane
"G03AA10, Gestodeneandethinylestradiol",Femodene
"G03AA10, Gestodeneandethinylestradiol",Lindynette 30
"G03AA10, Gestodeneandethinylestradiol",Minulet
"G03AA07, Levonorgestrelandethinylestradiol",Eleonor 20
"G03AA07, Levonorgestrelandethinylestradiol",Lavinia
"G03AA07, Levonorgestrelandethinylestradiol",Lowette
"G03AA07, Levonorgestrelandethinylestradiol",Microgynon 20
"G03AA07, Levonorgestrelandethinylestradiol",Noranelle 20/100
"G03AA07, Levonorgestrelandethinylestradiol",Levesialle Continu 20
"G03AA07, Levonorgestrelandethinylestradiol",Levorichter 30
"G03AA07, Levonorgestrelandethinylestradiol",Microgynon 30
"G03AA07, Levonorgestrelandethinylestradiol",Noranelle 30/150
"G03AA07, Levonorgestrelandethinylestradiol",Stediril-30
"G03AA07, Levonorgestrelandethinylestradiol",Seasonique
"G03AA13, Norelgestrominandethinylestradiol",Evra
"N03AD01, Ethosuximide",Zarontin
"N05BA18, Ethylloflazepate",Victan
"C01CA01, Etilefrine",Effortil
"M02AA06, Etofenamate",Flexium
"N01AX07, Etomidate",Etomidate-Lipuro
"N01AX07, Etomidate",Hypnomidate
"G03AC08, Etonogestrel",Implanon
"L01CB01, Etoposide",Eposin
"L01CB01, Etoposide",Etoposide Accord Healthcare
"L01CB01, Etoposide",Etoposid Sandoz
"L01CB01, Etoposide",Vepesid
"L01CB01, Etoposide",Celltop
"M01AH05, Etoricoxib",Arcoxia
"M01AH05, Etoricoxib",Etoricoxib Krka
"J05AG04, Etravirine",Intelence
"L04AA18, Everolimus",Certican
"L01XE10, Everolimus",Afinitor
"L01XE10, Everolimus",Votubia
"L02BG06, Exemestane",Aromasin
"L02BG06, Exemestane",Exemestan Sandoz
"C10BA05, Atorvastatinandezetimibe",Atozet
"C10AX09, Ezetimibe",Ezetimibe EG
"C10AX09, Ezetimibe",Ezetimibe Krka
"C10AX09, Ezetimibe",Ezetimibe Sandoz
"C10AX09, Ezetimibe",Ezetimibe Viatris
"C10AX09, Ezetimibe",Ezetrol
"C10AX09, Ezetimibe",Ezgal
"C10BA06, Rosuvastatinandezetimibe",Myrosor
"C10BA06, Rosuvastatinandezetimibe",Suvezen
"C10BA02, Simvastatinandezetimibe",Ezetimibe / Simvastatin Krka
"C10BA02, Simvastatinandezetimibe",Ezetimibe / Simvastatine Viatris
"C10BA02, Simvastatinandezetimibe",Inegy
"B02BD04, CoagulationfactorIX",Octanine
"B02BD06, VonWillebrandfactorandcoagulationfactorVIIIincombination",Wilate
"B02BD06, VonWillebrandfactorandcoagulationfactorVIIIincombination",Haemate P
"B02BD10, vonWillebrandfactor",Wilfactin
"B02BD07, CoagulationfactorXIII",Cluvot
"N07XX07, Fampridine",Fampyra
"M04AA03, Febuxostat",Adenuric
"M04AA03, Febuxostat",Febuxostat Viatris
"M04AA03, Febuxostat",Febuxostat AB
"B02BD03, FactorVIIIinhibitorbypassingactivity",Feiba
"N03AX10, Felbamate",Taloxa
"C08CA02, Felodipine",Felodipine EG
"C08CA02, Felodipine",Felodipine Sandoz
"N03AA02, Phenobarbital",Gardenal
"N03AA02, Phenobarbital",Phenobarbital Sterop
"C10AB05, Fenofibrate",Lipanthylnano
"C10AB05, Fenofibrate",Fenosup
"C10AB05, Fenofibrate",Fenofibraat EG
"C10AB05, Fenofibrate",Fenogal
"C10AB05, Fenofibrate",Lipanthyl
"C10BA03, Pravastatinandfenofibrate",Pravafenix
"B01AA04, Phenprocoumon",Marcoumar
"N01AH01, Fentanyl",Fentanyl-Piramal
"N02AB03, Fentanyl",Durogesic
"N02AB03, Fentanyl",Fentanyl EG
"N02AB03, Fentanyl",Fentanyl Sandoz
"N02AB03, Fentanyl",Matrifen
"G01AF12, Fenticonazole",Gynoxin
"R01BA53, Phenylephrine,combinations",Rhinathiol Antirhinitis
"C01CA06, Phenylephrine",Phenylephrine Unimedic
"C01CA06, Phenylephrine",Phenylephrine Aguettant
"N03AB02, Phenytoin",Diphantoine
"G04BD11, Fesoterodine",Toviaz
"B02BB01, Humanfibrinogen",Fibclot
"B02BB01, Humanfibrinogen",Riastap
"B02BC30, Combinations",Tachosil
"A07AA12, Fidaxomicin",Dificlir
"L03AA02, Filgrastim",Accofil
"L03AA02, Filgrastim",Neupogen
"L03AA02, Filgrastim",Tevagrastim
"G04CB01, Finasteride",Finasteride EG
"G04CB01, Finasteride",Finasteride Teva
"G04CB01, Finasteride",Finasteride Viatris
"G04CB01, Finasteride",Proscar
"L04AA27, Fingolimod",Gilenya
"J07BA01, Encephalitis,tickborne,inactivated,wholevirus",FSME Immun
"C01BC04, Flecainide",Tambocor
"C01BC04, Flecainide",Flecainide Sandoz
"C01BC04, Flecainide",Apocard
"C01BC04, Flecainide",Flecainide EG
"C01BC04, Flecainide",Flecateva
"J01CF05, Flucloxacillin",Floxapen
"J01CF05, Flucloxacillin",Staphycid
"J02AC01, Fluconazole",Diflucan
"J02AC01, Fluconazole",Fluconazole B. Braun
"J02AC01, Fluconazole",Fluconazol Fresenius Kabi
"J02AC01, Fluconazole",Fluconazol EG
"J02AC01, Fluconazole",Fluconazole Sandoz
"J02AC01, Fluconazole",Fluconazole Teva
"J02AC01, Fluconazole",Fluconazole Viatris
"L01BB05, Fludarabine",Fludarabine Teva
"N05CD03, Flunitrazepam",Flunitrazepam EG
"A01AA01, Sodiumfluoride",Z-Fluor
"L01BC02, Fluorouracil",Efudix
"L01BC02, Fluorouracil",Fluorouracil Accord Healthcare
"L01BC02, Fluorouracil",Fluracedyl
"N06AB03, Fluoxetine",Fluoxetine EG
"N06AB03, Fluoxetine",Fluoxetine Viatris
